Name,Party,Parliament,Profile
"698","Lena Düpont"," CDU","EU-Parlament","https://www.abgeordnetenwatch.de//profile/lena-duepont/fragen-antworten?page=0"
"699","Denise Loop"," Bündnis 90/Die Grünen","Bundestag","https://www.abgeordnetenwatch.de//profile/denise-loop/fragen-antworten?page=0"
"700","Stephan Hösl"," FREIE WÄHLER","Sachsen","https://www.abgeordnetenwatch.de//profile/stephan-hoesl/fragen-antworten?page=0"
"701","Eva Viehoff"," Bündnis 90/Die Grünen","Niedersachsen","https://www.abgeordnetenwatch.de//profile/eva-viehoff/fragen-antworten?page=0"
"702","Katrin Schmidberger"," Bündnis 90/Die Grünen","Berlin","https://www.abgeordnetenwatch.de//profile/katrin-schmidberger/fragen-antworten?page=0"
"703","Arne Platzbecker"," SPD","Hamburg","https://www.abgeordnetenwatch.de//profile/arne-platzbecker/fragen-antworten?page=0"
"704","Martin Reichardt"," AfD","Bundestag","https://www.abgeordnetenwatch.de//profile/martin-reichardt/fragen-antworten?page=0"
"705","Ingo Gädechens"," CDU","Bundestag","https://www.abgeordnetenwatch.de//profile/ingo-gaedechens/fragen-antworten?page=0"
"706","Marcus Bühl"," AfD","Bundestag","https://www.abgeordnetenwatch.de//profile/marcus-buehl/fragen-antworten?page=0"
"707","Andreas Stoch"," SPD","Baden-Württemberg","https://www.abgeordnetenwatch.de//profile/andreas-stoch/fragen-antworten?page=0"
"708","Christian Leye"," BSW","Bundestag","https://www.abgeordnetenwatch.de//profile/christian-leye/fragen-antworten?page=0"
"709","Torsten Gahler"," AfD","Sachsen","https://www.abgeordnetenwatch.de//profile/torsten-gahler/fragen-antworten?page=0"
"710","Albrecht Glaser"," AfD","Bundestag","https://www.abgeordnetenwatch.de//profile/albrecht-glaser/fragen-antworten?page=0"
"711","Emily Vontz"," SPD","Bundestag","https://www.abgeordnetenwatch.de//profile/emily-vontz/fragen-antworten?page=0"
"712","Marc Schemmel"," SPD","Hamburg","https://www.abgeordnetenwatch.de//profile/marc-schemmel/fragen-antworten?page=0"
"713","Axel Schäfer"," SPD","Bundestag","https://www.abgeordnetenwatch.de//profile/axel-schaefer/fragen-antworten?page=0"
"714","Thomas Ehrhorn"," AfD","Bundestag","https://www.abgeordnetenwatch.de//profile/thomas-ehrhorn/fragen-antworten?page=0"
"715","Peter Heidt"," FDP","Bundestag","https://www.abgeordnetenwatch.de//profile/peter-heidt/fragen-antworten?page=0"
"716","Ute Leidig"," Bündnis 90/Die Grünen","Baden-Württemberg","https://www.abgeordnetenwatch.de//profile/ute-leidig/fragen-antworten?page=0"
"717","Lena Düpont"," CDU","EU-Parlament","https://www.abgeordnetenwatch.de//profile/lena-duepont/fragen-antworten?page=0"
"718","Denise Loop"," Bündnis 90/Die Grünen","Bundestag","https://www.abgeordnetenwatch.de//profile/denise-loop/fragen-antworten?page=0"
"719","Martina Koeppen"," SPD","Hamburg","https://www.abgeordnetenwatch.de//profile/martina-koeppen/fragen-antworten?page=0"
"720","Laura Neugebauer"," Bündnis 90/Die Grünen","Berlin","https://www.abgeordnetenwatch.de//profile/laura-neugebauer/fragen-antworten?page=0"
"721","Andreas Rimkus"," SPD","Bundestag","https://www.abgeordnetenwatch.de//profile/andreas-rimkus/fragen-antworten?page=0"
"722","Stefan Möller"," AfD","Thüringen","https://www.abgeordnetenwatch.de//profile/stefan-moeller/fragen-antworten?page=0"
"723","Matthias Lammert"," CDU","Rheinland-Pfalz","https://www.abgeordnetenwatch.de//profile/matthias-lammert/fragen-antworten?page=0"
"724","Lena Saniye Güngör"," DIE LINKE","Thüringen","https://www.abgeordnetenwatch.de//profile/lena-saniye-guengoer/fragen-antworten?page=0"
"725","Oliver Vogt"," CDU","Bundestag","https://www.abgeordnetenwatch.de//profile/oliver-vogt/fragen-antworten?page=0"
"726","Felix Herkens"," Bündnis 90/Die Grünen","Baden-Württemberg","https://www.abgeordnetenwatch.de//profile/felix-herkens/fragen-antworten?page=0"
"727","Julian Schwarze"," Bündnis 90/Die Grünen","Berlin","https://www.abgeordnetenwatch.de//profile/julian-schwarze/fragen-antworten?page=0"
"728","Volkhard Wille"," Bündnis 90/Die Grünen","Nordrhein-Westfalen","https://www.abgeordnetenwatch.de//profile/volkhard-wille/fragen-antworten?page=0"
"729","Markus Grübel"," CDU","Bundestag","https://www.abgeordnetenwatch.de//profile/markus-gruebel/fragen-antworten?page=0"
"730","Claudia Wein"," CDU","Berlin","https://www.abgeordnetenwatch.de//profile/claudia-wein/fragen-antworten?page=0"
"731","Helge Limburg"," Bündnis 90/Die Grünen","Bundestag","https://www.abgeordnetenwatch.de//profile/helge-limburg/fragen-antworten?page=0"
"732","Markus Töns"," SPD","Bundestag","https://www.abgeordnetenwatch.de//profile/markus-toens/fragen-antworten?page=0"
"733","Andrea Nunne"," Bündnis 90/Die Grünen","Hamburg","https://www.abgeordnetenwatch.de//profile/andrea-nunne/fragen-antworten?page=0"
"734","Olaf Meister"," Bündnis 90/Die Grünen","Sachsen-Anhalt","https://www.abgeordnetenwatch.de//profile/olaf-meister/fragen-antworten?page=0"
"735","Jan Kürschner"," Bündnis 90/Die Grünen","Schleswig-Holstein","https://www.abgeordnetenwatch.de//profile/jan-kuerschner/fragen-antworten?page=0"
"736","Stefan Zierke"," SPD","Bundestag","https://www.abgeordnetenwatch.de//profile/stefan-zierke/fragen-antworten?page=0"
"737","Brian Nickholz"," SPD","Bundestag","https://www.abgeordnetenwatch.de//profile/brian-nickholz/fragen-antworten?page=0"
"738","Herbert Wollmann"," SPD","Bundestag","https://www.abgeordnetenwatch.de//profile/herbert-wollmann/fragen-antworten?page=0"
"739","Alexander Engelhard"," CSU","Bundestag","https://www.abgeordnetenwatch.de//profile/alexander-engelhard/fragen-antworten?page=0"
"740","Alexander Schoch"," Bündnis 90/Die Grünen","Baden-Württemberg","https://www.abgeordnetenwatch.de//profile/alexander-schoch/fragen-antworten?page=0"
"741","Lena Saniye Güngör"," DIE LINKE","Thüringen","https://www.abgeordnetenwatch.de//profile/lena-saniye-guengoer/fragen-antworten?page=0"
"742","Oliver Vogt"," CDU","Bundestag","https://www.abgeordnetenwatch.de//profile/oliver-vogt/fragen-antworten?page=0"
"743","Felix Herkens"," Bündnis 90/Die Grünen","Baden-Württemberg","https://www.abgeordnetenwatch.de//profile/felix-herkens/fragen-antworten?page=0"
"744","Julian Schwarze"," Bündnis 90/Die Grünen","Berlin","https://www.abgeordnetenwatch.de//profile/julian-schwarze/fragen-antworten?page=0"
"745","Volkhard Wille"," Bündnis 90/Die Grünen","Nordrhein-Westfalen","https://www.abgeordnetenwatch.de//profile/volkhard-wille/fragen-antworten?page=0"
"746","Markus Grübel"," CDU","Bundestag","https://www.abgeordnetenwatch.de//profile/markus-gruebel/fragen-antworten?page=0"
"747","Claudia Wein"," CDU","Berlin","https://www.abgeordnetenwatch.de//profile/claudia-wein/fragen-antworten?page=0"
"748","Helge Limburg"," Bündnis 90/Die Grünen","Bundestag","https://www.abgeordnetenwatch.de//profile/helge-limburg/fragen-antworten?page=0"
"749","Markus Töns"," SPD","Bundestag","https://www.abgeordnetenwatch.de//profile/markus-toens/fragen-antworten?page=0"
"750","Andrea Nunne"," Bündnis 90/Die Grünen","Hamburg","https://www.abgeordnetenwatch.de//profile/andrea-nunne/fragen-antworten?page=0"
"751","Olaf Meister"," Bündnis 90/Die Grünen","Sachsen-Anhalt","https://www.abgeordnetenwatch.de//profile/olaf-meister/fragen-antworten?page=0"
"752","Jan Kürschner"," Bündnis 90/Die Grünen","Schleswig-Holstein","https://www.abgeordnetenwatch.de//profile/jan-kuerschner/fragen-antworten?page=0"
"753","Stefan Zierke"," SPD","Bundestag","https://www.abgeordnetenwatch.de//profile/stefan-zierke/fragen-antworten?page=0"
"754","Brian Nickholz"," SPD","Bundestag","https://www.abgeordnetenwatch.de//profile/brian-nickholz/fragen-antworten?page=0"
"755","Herbert Wollmann"," SPD","Bundestag","https://www.abgeordnetenwatch.de//profile/herbert-wollmann/fragen-antworten?page=0"
"756","Alexander Engelhard"," CSU","Bundestag","https://www.abgeordnetenwatch.de//profile/alexander-engelhard/fragen-antworten?page=0"
"757","Alexander Schoch"," Bündnis 90/Die Grünen","Baden-Württemberg","https://www.abgeordnetenwatch.de//profile/alexander-schoch/fragen-antworten?page=0"
"758","Volker Mayer-Lay"," CDU","Bundestag","https://www.abgeordnetenwatch.de//profile/volker-mayer-lay/fragen-antworten?page=0"
"759","Thomas Jarzombek"," CDU","Bundestag","https://www.abgeordnetenwatch.de//profile/thomas-jarzombek/fragen-antworten?page=0"
"760","Melanie Bernstein"," CDU","Bundestag","https://www.abgeordnetenwatch.de//profile/melanie-bernstein/fragen-antworten?page=0"
"761","Barbara Fuchs"," Bündnis 90/Die Grünen","Bayern","https://www.abgeordnetenwatch.de//profile/barbara-fuchs/fragen-antworten?page=0"
"762","Nicole Walter-Mundt"," CDU","Brandenburg","https://www.abgeordnetenwatch.de//profile/nicole-walter-mundt/fragen-antworten?page=0"
"763","Erwin Köhler"," Bündnis 90/Die Grünen","Baden-Württemberg","https://www.abgeordnetenwatch.de//profile/erwin-koehler/fragen-antworten?page=0"
"764","Mathias Schulz"," SPD","Berlin","https://www.abgeordnetenwatch.de//profile/mathias-schulz-0/fragen-antworten?page=0"
"765","Mark Helfrich"," CDU","Bundestag","https://www.abgeordnetenwatch.de//profile/mark-helfrich/fragen-antworten?page=0"
"766","Christine Neumann-Martin"," CDU","Baden-Württemberg","https://www.abgeordnetenwatch.de//profile/christine-neumann-martin/fragen-antworten?page=0"
"767","Stefan Fulst-Blei"," SPD","Baden-Württemberg","https://www.abgeordnetenwatch.de//profile/stefan-fulst-blei/fragen-antworten?page=0"
"768","Dorothea Kliche-Behnke"," SPD","Baden-Württemberg","https://www.abgeordnetenwatch.de//profile/dorothea-kliche-behnke/fragen-antworten?page=0"
"769","Ulrich Siegmund"," AfD","Sachsen-Anhalt","https://www.abgeordnetenwatch.de//profile/ulrich-siegmund/fragen-antworten?page=0"
"770","Rasha Nasr"," SPD","Bundestag","https://www.abgeordnetenwatch.de//profile/rasha-nasr/fragen-antworten?page=0"
"771","Albert Stegemann"," CDU","Bundestag","https://www.abgeordnetenwatch.de//profile/albert-stegemann/fragen-antworten?page=0"
"772","Marianne Schieder"," SPD","Bundestag","https://www.abgeordnetenwatch.de//profile/marianne-schieder/fragen-antworten?page=0"
"773","Sönke Rix"," SPD","Bundestag","https://www.abgeordnetenwatch.de//profile/soenke-rix/fragen-antworten?page=0"
"774","Christa Möller-Metzger"," Bündnis 90/Die Grünen","Hamburg","https://www.abgeordnetenwatch.de//profile/christa-moeller-metzger/fragen-antworten?page=0"
"775","Thomas von Gizycki"," Bündnis 90/Die Grünen","Brandenburg","https://www.abgeordnetenwatch.de//profile/thomas-von-gizycki/fragen-antworten?page=0"
"776","Catherina Pieroth-Manelli"," Bündnis 90/Die Grünen","Berlin","https://www.abgeordnetenwatch.de//profile/catherina-pieroth-manelli/fragen-antworten?page=0"
"777","Martina Englhardt-Kopf"," CSU","Bundestag","https://www.abgeordnetenwatch.de//profile/martina-englhardt-kopf/fragen-antworten?page=0"
"778","Manfred Grund"," CDU","Bundestag","https://www.abgeordnetenwatch.de//profile/manfred-grund/fragen-antworten?page=0"
"779","Hannes Gnauck"," AfD","Bundestag","https://www.abgeordnetenwatch.de//profile/hannes-gnauck/fragen-antworten?page=0"
"780","Siegfried Lorek"," CDU","Baden-Württemberg","https://www.abgeordnetenwatch.de//profile/siegfried-lorek/fragen-antworten?page=0"
"781","Christa Möller-Metzger"," Bündnis 90/Die Grünen","Hamburg","https://www.abgeordnetenwatch.de//profile/christa-moeller-metzger/fragen-antworten?page=0"
"782","Albert Stegemann"," CDU","Bundestag","https://www.abgeordnetenwatch.de//profile/albert-stegemann/fragen-antworten?page=0"
"783","Marianne Schieder"," SPD","Bundestag","https://www.abgeordnetenwatch.de//profile/marianne-schieder/fragen-antworten?page=0"
"784","Sönke Rix"," SPD","Bundestag","https://www.abgeordnetenwatch.de//profile/soenke-rix/fragen-antworten?page=0"
"785","Martina Englhardt-Kopf"," CSU","Bundestag","https://www.abgeordnetenwatch.de//profile/martina-englhardt-kopf/fragen-antworten?page=0"
"786","Thomas von Gizycki"," Bündnis 90/Die Grünen","Brandenburg","https://www.abgeordnetenwatch.de//profile/thomas-von-gizycki/fragen-antworten?page=0"
"787","Catherina Pieroth-Manelli"," Bündnis 90/Die Grünen","Berlin","https://www.abgeordnetenwatch.de//profile/catherina-pieroth-manelli/fragen-antworten?page=0"
"788","Hannes Gnauck"," AfD","Bundestag","https://www.abgeordnetenwatch.de//profile/hannes-gnauck/fragen-antworten?page=0"
"789","Manfred Grund"," CDU","Bundestag","https://www.abgeordnetenwatch.de//profile/manfred-grund/fragen-antworten?page=0"
"790","Kristin Brinker"," AfD","Berlin","https://www.abgeordnetenwatch.de//profile/kristin-brinker/fragen-antworten?page=0"
"791","Siegfried Lorek"," CDU","Baden-Württemberg","https://www.abgeordnetenwatch.de//profile/siegfried-lorek/fragen-antworten?page=0"
"792","Niklas Nienaß"," Bündnis 90/Die Grünen","EU-Parlament","https://www.abgeordnetenwatch.de//profile/niklas-nienass/fragen-antworten?page=0"
"793","Lisa Maria Otte"," Bündnis 90/Die Grünen","Hamburg","https://www.abgeordnetenwatch.de//profile/lisa-maria-otte/fragen-antworten?page=0"
"794","Sarah Lahrkamp"," SPD","Bundestag","https://www.abgeordnetenwatch.de//profile/sarah-lahrkamp/fragen-antworten?page=0"
"795","Christian Bernreiter"," CSU","Bayern","https://www.abgeordnetenwatch.de//profile/christian-bernreiter/fragen-antworten?page=0"
"796","Hubert Hüppe"," CDU","Bundestag","https://www.abgeordnetenwatch.de//profile/hubert-hueppe/fragen-antworten?page=0"
"797","Uta Röpcke"," Bündnis 90/Die Grünen","Schleswig-Holstein","https://www.abgeordnetenwatch.de//profile/uta-roepcke/fragen-antworten?page=0"
"798","Stefanie Bung"," CDU","Berlin","https://www.abgeordnetenwatch.de//profile/stefanie-bung/fragen-antworten?page=0"
"799","Carola Ensslen"," DIE LINKE","Hamburg","https://www.abgeordnetenwatch.de//profile/carola-ensslen/fragen-antworten?page=0"
"800","Christos Katzidis"," CDU","Nordrhein-Westfalen","https://www.abgeordnetenwatch.de//profile/christos-katzidis/fragen-antworten?page=0"
"801","Martina Englhardt-Kopf"," CSU","Bundestag","https://www.abgeordnetenwatch.de//profile/martina-englhardt-kopf/fragen-antworten?page=0"
"802","Manfred Grund"," CDU","Bundestag","https://www.abgeordnetenwatch.de//profile/manfred-grund/fragen-antworten?page=0"
"803","Hannes Gnauck"," AfD","Bundestag","https://www.abgeordnetenwatch.de//profile/hannes-gnauck/fragen-antworten?page=0"
"804","Siegfried Lorek"," CDU","Baden-Württemberg","https://www.abgeordnetenwatch.de//profile/siegfried-lorek/fragen-antworten?page=0"
"805","Kristin Brinker"," AfD","Berlin","https://www.abgeordnetenwatch.de//profile/kristin-brinker/fragen-antworten?page=0"
"806","Hubert Hüppe"," CDU","Bundestag","https://www.abgeordnetenwatch.de//profile/hubert-hueppe/fragen-antworten?page=0"
"807","Uta Röpcke"," Bündnis 90/Die Grünen","Schleswig-Holstein","https://www.abgeordnetenwatch.de//profile/uta-roepcke/fragen-antworten?page=0"
"808","Stefanie Bung"," CDU","Berlin","https://www.abgeordnetenwatch.de//profile/stefanie-bung/fragen-antworten?page=0"
"809","Niklas Nienaß"," Bündnis 90/Die Grünen","EU-Parlament","https://www.abgeordnetenwatch.de//profile/niklas-nienass/fragen-antworten?page=0"
"810","Lisa Maria Otte"," Bündnis 90/Die Grünen","Hamburg","https://www.abgeordnetenwatch.de//profile/lisa-maria-otte/fragen-antworten?page=0"
"811","Sarah Lahrkamp"," SPD","Bundestag","https://www.abgeordnetenwatch.de//profile/sarah-lahrkamp/fragen-antworten?page=0"
"812","Christian Bernreiter"," CSU","Bayern","https://www.abgeordnetenwatch.de//profile/christian-bernreiter/fragen-antworten?page=0"
"813","Wolfgang Strengmann-Kuhn"," Bündnis 90/Die Grünen","Bundestag","https://www.abgeordnetenwatch.de//profile/wolfgang-strengmann-kuhn/fragen-antworten?page=0"
"814","Alexander Hold"," FREIE WÄHLER","Bayern","https://www.abgeordnetenwatch.de//profile/alexander-hold/fragen-antworten?page=0"
"815","Cornelia Ernst"," DIE LINKE","EU-Parlament","https://www.abgeordnetenwatch.de//profile/cornelia-ernst/fragen-antworten?page=0"
"816","Eka von Kalben"," Bündnis 90/Die Grünen","Schleswig-Holstein","https://www.abgeordnetenwatch.de//profile/eka-von-kalben/fragen-antworten?page=0"
"817","Katalin Gennburg"," DIE LINKE","Berlin","https://www.abgeordnetenwatch.de//profile/katalin-gennburg/fragen-antworten?page=0"
"818","Michael Sacher"," Bündnis 90/Die Grünen","Bundestag","https://www.abgeordnetenwatch.de//profile/michael-sacher/fragen-antworten?page=0"
"819","Friedrich Haag"," FDP","Baden-Württemberg","https://www.abgeordnetenwatch.de//profile/friedrich-haag/fragen-antworten?page=0"
"820","Lisa Knack"," CDU","Berlin","https://www.abgeordnetenwatch.de//profile/lisa-knack/fragen-antworten?page=0"
"821","Swantje Schendel"," Bündnis 90/Die Grünen","Niedersachsen","https://www.abgeordnetenwatch.de//profile/swantje-schendel/fragen-antworten?page=0"
"822","Britta Oellers"," CDU","Nordrhein-Westfalen","https://www.abgeordnetenwatch.de//profile/britta-oellers/fragen-antworten?page=0"
"823","Nadine Heselhaus"," SPD","Bundestag","https://www.abgeordnetenwatch.de//profile/nadine-heselhaus/fragen-antworten?page=0"
"824","Simone Lang"," SPD","Sachsen","https://www.abgeordnetenwatch.de//profile/simone-lang/fragen-antworten?page=0"
"825","Petra Vandrey"," Bündnis 90/Die Grünen","Berlin","https://www.abgeordnetenwatch.de//profile/petra-vandrey/fragen-antworten?page=0"
"826","Derya Çağlar"," SPD","Berlin","https://www.abgeordnetenwatch.de//profile/derya-caglar/fragen-antworten?page=0"
"827","René Aust"," AfD","Thüringen","https://www.abgeordnetenwatch.de//profile/rene-aust/fragen-antworten?page=0"
"828","Martina Michels"," DIE LINKE","EU-Parlament","https://www.abgeordnetenwatch.de//profile/martina-michels/fragen-antworten?page=0"
"829","Andrea Dombois"," CDU","Sachsen","https://www.abgeordnetenwatch.de//profile/andrea-dombois/fragen-antworten?page=0"
"830","Sven Tode"," SPD","Hamburg","https://www.abgeordnetenwatch.de//profile/sven-tode/fragen-antworten?page=0"
"831","Silke Backsen"," Bündnis 90/Die Grünen","Schleswig-Holstein","https://www.abgeordnetenwatch.de//profile/silke-backsen/fragen-antworten?page=0"
"832","Jan Schröder"," SPD","Niedersachsen","https://www.abgeordnetenwatch.de//profile/jan-schroeder/fragen-antworten?page=0"
